CLAVE_UNICA,NOM_LOC,POBTOT,SCORE_REZAGO,GRADO_REZAGO,LAT_DECIMAL,LON_DECIMAL
201130001,San Baltazar Loxicha,2573,9.6727135597,Alto,16.0733,-96.790321
201130002,Santa Martha Loxicha,496,9.554083136,Medio,16.009403,-96.816505
201130003,Río Jordán,66,9.7880908686,Alto,15.979791,-96.827138
201130005,El Ocote,21,8.2603650209,Medio,16.006943,-96.783486
201140001,San Baltazar Yatzachi el Bajo,186,11.0177979394,Alto,17.228157,-96.219811
201140002,Yatzachi el Alto,117,10.8587792695,Alto,17.223684,-96.226632
201140003,San Jerónimo Zoochina,95,10.604038735,Alto,17.226791,-96.247897
201140004,Santa María Yohueche,189,8.522422932,Medio,17.246111,-96.198401
201140005,Santa María Xochixtepec,87,10.2543812369,Alto,17.2318,-96.203385
201150001,San Bartolo Coyotepec,4700,11.8123064204,Alto,16.958281,-96.70765
201150002,Reyes Mantecón,4397,12.5117225214,Alto,16.905342,-96.727974
201150003,Cuarta Sección,625,10.8888478747,Alto,16.939418,-96.701008
201150004,El Tule,42,10.8115103779,Alto,16.946672,-96.712636
201150005,El Higo,69,11.6172200851,Alto,16.960446,-96.713379
201150009,El Guapo,21,10.7456646003,Alto,16.921385,-96.726029
201150011,La Soledad,11,10.4333643148,Alto,16.912721,-96.722629
201150012,La Colorada [Paraje],108,9.9434928869,Alto,16.961789,-96.691544
201150013,La Era [Paraje],12,11.4006523693,Alto,16.962422,-96.71234
201150014,Visiguí,65,10.3001515857,Alto,16.942835,-96.694945
201150015,Guitingo,285,9.4899070294,Medio,16.936657,-96.694651
201150018,San Antonio,12,9.3589714291,Medio,16.916479,-96.727531
201150021,San Francisco,25,12.6443241486,Alto,16.920532,-96.725983
201160001,San Bartolomé Ayautla,2865,7.9600915617,Medio,18.0318,-96.671509
201160003,La Providencia,93,7.1709014299,Bajo,18.052778,-96.641944
201160004,La Soledad Piedra Ancha,537,7.1684682929,Bajo,18.045107,-96.702549
201160005,Agua Neblina,25,7.0525089469,Bajo,18.036367,-96.681569
201160006,Cafetal Carlota,198,7.6085767746,Medio,18.044042,-96.696252
201160007,Loma de la Cruz,15,8.4195475575,Medio,18.028087,-96.660727
201160008,San Martín Piedra Ancha,318,6.6089845698,Bajo,18.04593,-96.712997
201160009,Agua Espuma,56,7.7831427171,Medio,18.034404,-96.677233
201160010,Cerro de la Lengua,5,6.2526402229,Bajo,18.024047,-96.661177
201160011,Loma de Cacao,19,7.7057772981,Medio,18.035563,-96.643579
201170001,San Bartolomé Loxicha,1256,9.4074517226,Medio,15.97039,-96.711016
201170002,Paso Ancho,507,8.9263148052,Medio,15.961733,-96.812658
201170003,La Chinilla,35,7.2010180916,Medio,15.926411,-96.80161
201170006,El Corozal,10,6.1857717833,Bajo,15.904607,-96.80693
201170007,El Tamarindo,41,6.6153564426,Bajo,15.905328,-96.728329
201170016,Vista al Mar [Barrio],51,8.7927053738,Medio,15.967224,-96.704083
201170017,Guadalupe [Barrio],49,8.4645903489,Medio,15.973289,-96.700749
201170018,Piedra Ancha,255,5.9837436526,Bajo,15.92005,-96.698019
201180001,San Bartolomé Quialana,2264,10.0082921784,Alto,16.901887,-96.501206
201180002,Gueulatz,11,10.879211206,Alto,16.906511,-96.493351
201180004,Río Jordán,37,10.3269936083,Alto,16.901359,-96.506602
201180006,Lom Ya bsë,21,6.5252776935,Bajo,16.904245,-96.50963
201180007,Lany Xúu,21,11.2510414501,Alto,16.903857,-96.495286
201180010,Lom Yuuxhnia,13,10.6940005551,Alto,16.919149,-96.49278
201190001,San Bartolomé Yucuañe,709,9.5794253038,Medio,17.242547,-97.447929
201190006,El Jazmín,13,7.0000331192,Bajo,17.239087,-97.447501
201200001,San Bartolomé Zoogocho,449,10.3003004247,Alto,17.240789,-96.243051
201210001,San Bartolo Soyaltepec,47,9.9105788701,Alto,17.590641,-97.308935
201210002,Guadalupe Gavillera,118,10.0702642326,Alto,17.609119,-97.274516
201210003,Río Verde,99,10.6173880751,Alto,17.571714,-97.304149
201210004,San Pedro Añañé (Añañe),182,11.0267636372,Alto,17.520232,-97.367907
201210005,San Isidro Tejocotal,31,10.8467248418,Alto,17.597895,-97.284952
201210006,La Unión Reforma,51,9.1740434492,Medio,17.580816,-97.285296
201210010,Cerro Totocani,19,10.1432974898,Alto,17.618557,-97.254141
201210011,Santa Cruz Pípila,10,10.2367903782,Alto,17.617529,-97.269071
201210012,Yodo Ndoyo,10,11.2156266227,Alto,17.598605,-97.313581
201210015,Dequetoto,11,10.2698000588,Alto,17.588182,-97.307803
201210016,Barrio del Calvario,9,8.2719861787,Medio,17.590587,-97.314188
201220001,San Bartolo Yautepec,581,10.7471935002,Alto,16.430741,-95.973112
201220004,Colonia Extranjera,28,11.6964775258,Alto,16.432582,-95.972401
201220005,Joaquín López Mariano [Rancho],35,10.9228458236,Alto,16.431965,-95.980254
201230001,San Bernardo Mixtepec,1718,10.6111759549,Alto,16.824661,-96.898666
201230002,Asunción Mixtepec,469,9.0566426129,Medio,16.866678,-96.965891
201230003,San Jerónimo Tititlán,387,8.6884361309,Medio,16.876777,-96.839055
201230004,Barrio del Carmen,114,10.0573042173,Alto,16.838317,-96.901759
201230006,Barrio del Rosario,103,9.3733793946,Medio,16.86778,-96.948537
201230009,Agua del Encino,16,10.408115511,Alto,16.842287,-96.907868
201230012,El Cuajilote,18,9.2584030244,Medio,16.820939,-96.904793
201240001,San Blas Atempa,13117,10.0830467328,Alto,16.326322,-95.227546
201240008,Nizarindani,74,2.6695583972,Bajo,16.309358,-95.166239
201240014,Monte Grande,342,6.5177359185,Bajo,16.282992,-95.164635
201240015,Puente Madera,713,7.8436453762,Medio,16.373048,-95.181227
201240017,Santa Rosa,2974,8.6364886492,Medio,16.316801,-95.099654
201240018,Tierra Blanca,480,7.4514950353,Medio,16.299018,-95.146443
201240019,Rancho el Llano,1008,7.6535420555,Medio,16.41491,-95.155213
201240020,Loma Bonita,225,9.6269543309,Alto,16.382669,-95.192631
201240021,Crucero de San Blas,159,6.5215829416,Bajo,16.290741,-95.174547
201240022,Cruz Mojón,49,1.6815511515,Bajo,16.300097,-95.186111
201240031,El Huamuchal (Los Vegas),24,5.3657248261,Bajo,16.439321,-95.125182
201240033,Shabaconde,18,4.2322543015,Bajo,16.318734,-95.163628
201240034,Zona Tlacotepec,5,10.0058654194,Alto,16.413776,-95.119482
201240035,Caja Vieja (Giugo Viejo),81,6.3473369213,Bajo,16.301147,-95.119285
201240036,Común (Bioongo),38,6.2660967433,Bajo,16.292007,-95.162947
201240041,Benito Juárez [Colonia],52,10.2650248216,Alto,16.329167,-95.215949
201240042,Nueva Creación [Colonia],213,8.050043983,Medio,16.33605,-95.215833
201240043,Mateo Jiménez Ramos [Colonia],59,2.0898333666,Bajo,16.321729,-95.209632
201240044,Gú [Paraje],9,5.6782887916,Bajo,16.398768,-95.102779
201240045,Xhavia [Colonia],12,1.9900604529,Bajo,16.341278,-95.210576
201240048,Paraíso [Rancho],10,6.7838861596,Bajo,16.456406,-95.141028
201250001,San Carlos Yautepec,921,11.6347759213,Alto,16.500607,-96.106704
201250003,La Baeza,81,9.6195588123,Alto,16.567263,-96.101166
201250006,Guadalupe Victoria,935,8.9947647069,Medio,16.01651,-95.889349
201250007,San Antonio los Guajes,16,9.4564541418,Medio,16.519372,-96.236822
201250008,San Pedro Lachigoba,61,9.840731801,Alto,16.508415,-96.219928
201250010,San Isidro Manteca,235,10.3846991181,Alto,16.482338,-96.058864
201250014,San Baltazar Chivaguela (Lagunas),652,9.7243789902,Alto,16.457649,-96.192015
201250015,San Francisco Guichina,595,9.9454559218,Alto,16.472041,-96.103813
201250016,San José Chiltepec,307,8.269085622,Medio,16.135303,-95.915487
201250017,San Lucas Ixcotepec,203,9.0796062654,Medio,16.292861,-95.908866
201250018,San Matías Petacaltepec,667,8.993253641,Medio,16.174141,-95.888025
201250019,San Miguel Chongos,521,8.0700264944,Medio,16.006896,-95.967777
201250020,San Miguel Suchiltepec,210,9.3205544156,Medio,16.192098,-95.924934
201250021,San Pablo Topiltepec,672,8.3137163441,Medio,16.178613,-96.022582
201250022,San Pedro Leapi,576,9.8589783718,Alto,16.333606,-96.12906
201250023,San Pedro Tepalcatepec,354,8.2934002397,Medio,16.218059,-96.037262
201250025,Santa Lucía Mecaltepec,249,9.0280443556,Medio,16.156764,-95.926982
201250026,Santa María Candelaria,378,9.3847475177,Medio,16.18367,-95.922476
201250027,Santa María Nizaviguiti,232,9.4487746241,Medio,16.656793,-95.788717
201250028,Santiago Lachivía,874,8.7448989072,Medio,16.369367,-96.216223
201250029,Santiago Quiavicuzas,1383,6.489125864,Bajo,16.862752,-95.718414
201250030,Santiago Vargas (Llano Santiago),90,9.3751518055,Medio,16.480741,-95.972696
201250031,Santo Domingo Lachivitó,42,8.3556118575,Medio,16.345679,-96.144674
201250032,Santo Tomás Quierí,758,8.5003029839,Medio,16.349172,-96.181217
201250033,San Isidro Tapanalá,35,11.39429532,Alto,16.538382,-96.229658
201250039,La Magdalena,50,8.8455382857,Medio,16.709867,-95.910365
201250047,San Miguel Nitzaviguiti,116,9.3477524317,Medio,16.668811,-95.870982
201250048,Asunción Lachixonase,288,9.4774799646,Medio,16.42945,-95.825723
201250050,El Campamento,26,9.1238821518,Medio,16.367711,-96.189797
201250054,Rancho Candelaria,36,11.0364994974,Alto,16.492911,-96.075912
201250059,El Platanar,10,4.4650299475,Bajo,16.527215,-96.212511
201250061,San Sebastián,25,2.4512397341,Bajo,16.379419,-96.087701
201250064,San Miguel,40,3.5331305474,Bajo,16.424002,-96.110439
201250077,El Vergel,9,4.1443301534,Bajo,16.842026,-95.614038
201260001,San Cristóbal Amatlán,4316,7.6716908824,Medio,16.318408,-96.410016
201260002,San Agustín Mixtepec,427,8.9973195919,Medio,16.27543,-96.368722
201260003,San Andrés Mixtepec,180,7.9997496361,Medio,16.326193,-96.326182
201260004,San Lorenzo Mixtepec,131,8.3372751791,Medio,16.291507,-96.339677
201260006,Loma de la Palma,71,7.5002401416,Medio,16.325084,-96.41696
201260007,Barrio Santa Cecilia,47,6.3236454657,Bajo,16.308896,-96.404179
201260008,Los Sabinos [Rancho],219,7.1465734526,Bajo,16.329859,-96.409916
201270001,San Cristóbal Amoltepec,472,7.847301135,Medio,17.284533,-97.569852
201270002,Buena Vista,101,8.5819718239,Medio,17.300086,-97.571371
201270003,Cabeza del Río,318,8.7384908194,Medio,17.301211,-97.589471
201270004,Tierra Blanca,188,9.3149785888,Medio,17.294903,-97.596098
201270005,Unión y Progreso,173,7.7817624631,Medio,17.265377,-97.59083
201280001,San Cristóbal Lachirioag,1342,10.5349458065,Alto,17.335972,-96.165047
201290001,San Cristóbal Suchixtlahuaca,327,11.6992234424,Alto,17.727554,-97.366656
201290008,Barrio Zatuje,13,12.31726006,Alto,17.726503,-97.358511
201300001,San Dionisio del Mar,3210,9.6742863731,Alto,16.320539,-94.757003
201300002,Huamúchil,1815,9.8596596031,Alto,16.370047,-94.669454
201300006,San Dionisio Pueblo Viejo,106,7.1588205946,Bajo,16.271307,-94.826894
201300007,Colonia Buenos Aires,15,9.315536169,Medio,16.329599,-94.758239
201300008,Colonia Puerto Ángel,26,10.6839224402,Alto,16.317516,-94.757047
201310001,San Dionisio Ocotepec,5960,9.2358622007,Medio,16.797754,-96.396037
201310003,La Laguna,19,4.4815605157,Bajo,16.738662,-96.378654
201310004,Agua Santa,31,7.1213229579,Bajo,16.740334,-96.327499
201310005,Las Milpas (Zapoteca Nizayul),96,5.7570414524,Bajo,16.739822,-96.407333
201310008,San Baltazar Guelavila,3897,9.8054524796,Alto,16.797405,-96.30292
201310009,Santo Tomás de Arriba,556,9.472563871,Medio,16.776683,-96.238529
201310010,Las Flores,34,4.1858267134,Bajo,16.757017,-96.385815
201310011,Los Guajes,15,6.3092317433,Bajo,16.727023,-96.390162
201310017,Barrio Linda Vista,68,7.5630874617,Medio,16.811032,-96.389164
201310019,Barrio 3 de Mayo,129,7.8733173805,Medio,16.7919,-96.402278
201310020,Colonia Libertad,160,7.4574048708,Medio,16.78875,-96.390871
201310021,Buenavista,63,4.6804087147,Bajo,16.730102,-96.407655
201310023,El Cascajal [Rancho],19,7.4061655024,Medio,16.746456,-96.35013
201310024,Barrio de la Candelaria,61,9.4613780164,Medio,16.80614,-96.4048
201310026,Morelos,16,5.0752977543,Bajo,16.791044,-96.391558
201310031,El Pedregal [Colonia],169,7.3102456815,Medio,16.787665,-96.403947
201310032,Loma Bonita,62,5.4761601952,Bajo,16.807186,-96.382584
201310033,Guieu Do,26,6.0305156238,Bajo,16.799347,-96.352247
201320001,San Dionisio Ocotlán,1103,11.2104563559,Alto,16.746444,-96.680835
201320002,Guelavichigana la Labor,221,9.5078685092,Medio,16.739568,-96.662182
201320005,El Llano,48,9.5515011956,Medio,16.750889,-96.647121
201330001,San Esteban Atatlahuca,547,9.7986793433,Alto,17.066549,-97.677769
201330002,Benito Juárez,117,8.6197647891,Medio,17.044714,-97.647323
201330003,Independencia,469,8.2587600662,Medio,17.095498,-97.659516
201330004,Mier y Terán,300,7.6102252229,Medio,17.023177,-97.710238
201330005,Morelos,412,7.9431488054,Medio,17.084785,-97.720081
201330006,Ndoyocoyo (Ciénega de Tule),299,8.5144571788,Medio,17.113182,-97.733148
201330007,Ndoyonoyuji (Ciénega de Flores Amarillas),251,7.354552567,Medio,17.058729,-97.747829
201330008,Progreso,229,8.3947410681,Medio,17.092514,-97.679426
201330009,Vicente Guerrero,98,8.7550029686,Medio,17.061243,-97.699503
201330010,Yucuiji,222,8.4746935074,Medio,17.108875,-97.689965
201330011,Guerrero Grande,264,6.9547328623,Bajo,17.042356,-97.693521
201330012,Cruz Encino Negro,38,8.77500555,Medio,17.102869,-97.712564
201330013,Cruz Geyuco,77,8.9142161246,Medio,17.091267,-97.690256
201330014,Cruz Loma de Trigo,21,7.3132863676,Medio,17.103406,-97.695809
201330015,Cruz Ñunu,20,9.9899474658,Alto,17.080433,-97.683357
201330016,Loma Larga,46,8.2025680671,Medio,17.103525,-97.722565
201330017,Loma Yozmico,73,7.000276548,Bajo,17.073208,-97.702486
201330018,Llano de los Toros,36,7.8757730917,Medio,17.108386,-97.67535
201330019,Llano Zacate,42,7.971196929,Medio,17.100782,-97.727369
201330021,Nucagne,22,8.6484443393,Medio,17.055872,-97.650772
201330022,Río de Golondrina,13,7.8107880478,Medio,17.080002,-97.706899
201330023,Shinitoo,44,6.4400751802,Bajo,17.051921,-97.732863
201330024,Buenavista Totohi,40,8.0993398491,Medio,17.099011,-97.691153
201330025,Tototiquiki,26,7.2772409004,Medio,17.043861,-97.70568
201330027,Yucunucue,72,6.7758360847,Bajo,17.043054,-97.675321
201330028,Yusau,27,10.1327237856,Alto,17.050086,-97.661068
201330030,Yutenundi,51,7.941616355,Medio,17.078217,-97.696661
201330031,Yuteshillo,5,6.8755534436,Bajo,17.048616,-97.665078
201330032,Yuteyoso,5,8.170004312,Medio,17.054773,-97.667127
201330033,Cabanee (Piedra Oscura),25,9.0433770033,Medio,17.070156,-97.676612
201330034,Loma Larga,6,5.8960587641,Bajo,17.120162,-97.688161
201330035,Yute Kaji,19,8.0713298385,Medio,17.110334,-97.710779
201330037,Loma Yuneño,10,9.5834380716,Medio,17.044368,-97.654912
201340001,San Felipe Jalapa de Díaz,6863,9.7331964339,Alto,18.071282,-96.536115
201340002,Agua de Tierra (Sección la Montaña),1086,8.2904124417,Medio,18.086827,-96.50609
201340004,La Concha,278,8.8727050886,Medio,18.054768,-96.481413
201340005,Chuparrosa,1416,8.006456817,Medio,18.067225,-96.490425
201340006,Santo Tomás,1478,7.0593007544,Bajo,18.041781,-96.514031
201340007,Loma Naranja,628,8.7923347184,Medio,18.039615,-96.593936
201340008,Loma de San Juan,1034,7.4001614541,Medio,18.101276,-96.545513
201340009,Paso Carretero,373,6.6236366822,Bajo,18.046804,-96.533149
201340010,La Permuta,821,7.6793985398,Medio,18.095781,-96.489802
201340011,Playa Chica,1135,8.1910844287,Medio,18.060517,-96.518816
201340012,La Sorpresa,1117,8.5905016718,Medio,18.103848,-96.468421
201340013,Camino Zacatal,524,7.4453322711,Medio,18.09616,-96.517252
201340014,Arroyo Grande,944,8.8261651341,Medio,18.098965,-96.498189
201340017,Llano Grande Uluápam,207,7.6726548939,Medio,18.055984,-96.613668
201340018,Camino de Ixcatlán,889,7.3956960545,Medio,18.101919,-96.522184
201340019,Arroyo Espuma,815,7.5687688748,Medio,18.060515,-96.550132
201340020,Arroyo Culebra,560,7.1824707141,Bajo,18.084363,-96.480175
201340021,Los Palacios [Sección],247,7.3779567918,Medio,18.091527,-96.459368
201340022,Los Hernández [Sección],67,8.7770105103,Medio,18.114029,-96.522324
201340024,Los Zarates,620,7.4809150602,Medio,18.10593,-96.513496
201340025,Agua de Olla,222,7.3078059253,Medio,18.039149,-96.536937
201340026,Loma Cafetal,219,7.2144064859,Medio,18.042257,-96.58453
201340027,Arroyo Cacao,233,7.7905930343,Medio,18.081121,-96.525685
201340028,Sección Arroyo Crecido,258,6.8050895018,Bajo,18.079564,-96.503345
201340029,Sección la Montaña (Agua de Tierra),455,7.333394787,Medio,18.066269,-96.50405
201340030,Arroyo Guaje,151,8.3228578669,Medio,18.051784,-96.561338
201340031,Arroyo Zapotillo,1075,7.0286180049,Bajo,18.076981,-96.544652
201340032,Colonia la Central,1287,7.8588725297,Medio,18.086925,-96.515516
201340033,Desviación Cerro Quemado,26,6.5423115922,Bajo,18.110619,-96.494298
201340034,La Gloria,15,9.9415520942,Alto,18.049839,-96.474209
201340035,Desviación Paso Carretero,26,6.4809921025,Bajo,18.056052,-96.53609
201340036,Paso del Toro,359,8.1085293541,Medio,18.112536,-96.533464
201340038,Arroyo Seco (San José Arroyo Seco),61,7.5381673894,Medio,18.067902,-96.543384
201340039,Arroyo Venado (Sección Tercera),605,9.4939783459,Medio,18.079969,-96.529028
201340040,San Andrés (Colonia San Andrés),259,6.8724838289,Bajo,18.068848,-96.524785
201340042,Sección Lavida,62,10.1790723968,Alto,18.057064,-96.471971
201340043,Los Roques [Sección],496,7.8721425873,Medio,18.104355,-96.505252
201340044,La Soledad,395,7.9624272458,Medio,18.085247,-96.538966
201340045,Los Bibiano [Sección],196,6.4547057291,Bajo,18.099198,-96.555588
201340047,Los Castro [Sección],114,8.1806145618,Medio,18.113598,-96.535289
201340048,Sección Arroyo Grava,118,6.9397320908,Bajo,18.100553,-96.538186
201340049,Sección Calixto,63,8.2243448424,Medio,18.11423,-96.499431
201340050,Sección Fabián,46,7.9269136424,Medio,18.112881,-96.493611
201340051,El Crucero,650,8.5267824088,Medio,18.107056,-96.48313
201350001,San Felipe Tejalápam,2521,10.6186190078,Alto,17.111401,-96.853257
201350002,Jalapa del Valle,548,10.6221874893,Alto,17.067999,-96.877741
201350003,La Unión,195,10.3234133421,Alto,17.101681,-96.867736
201350004,Tierra Colorada,295,9.2714810069,Medio,17.120515,-96.862414
201350005,Lovecina (Lodo de Arcilla),153,9.3606985111,Medio,17.112231,-96.836729
201350006,El Tecolote,271,8.9115165996,Medio,17.103482,-96.859051
201350007,El Cucharal,303,9.6973467699,Alto,17.112913,-96.869391
201350008,El Conejo [Rancho],43,10.4175418173,Alto,17.092777,-96.86893
201350009,El Copalito,275,9.948278347,Alto,17.11347,-96.858689
201350010,Llano Madera,168,10.7760406516,Alto,17.099958,-96.873376
201350011,La Mendoza,438,10.1579429731,Alto,17.120589,-96.827453
201350012,El Paredón,315,9.5545433326,Medio,17.103952,-96.847085
201350013,La Aurora,171,10.9137274584,Alto,17.132835,-96.831701
201350014,Río Manteca,64,10.3737352604,Alto,17.09346,-96.874548
201350015,El Roble,45,10.7939676626,Alto,17.119774,-96.839184
201350016,El Sauz,418,9.1687407623,Medio,17.106463,-96.868959
201350017,Llano Ceniza,89,10.1248569275,Alto,17.101552,-96.871615
201350018,El Chilar,349,10.2966586451,Alto,17.116586,-96.84534
201350019,Arroyo Central,34,9.5023517075,Medio,17.12004,-96.854314
