CLAVE_UNICA,NOM_LOC,POBTOT,SCORE_REZAGO,GRADO_REZAGO
204620004,Luz Nagore,183,11.4550085359,Alto
204620005,San Francisco el Chico,174,9.4642049187,Medio
204620006,San Francisco el Grande,252,9.4886364212,Medio
204620008,El Zapote,374,10.547462455,Alto
204620009,Guadalupe de Cárdenas,386,9.6597281391,Alto
204620010,San José,56,11.7263684221,Alto
204620012,Lázaro Cárdenas,254,11.5178104309,Alto
204620014,Palo de Flor,81,10.489728975,Alto
204620015,El Lirio,9,8.7399636771,Medio
204620021,Emiliano Zapata,99,11.9555137473,Alto
204620026,Las Tinajas de Loma Bonita,198,11.2906839949,Alto
204620028,Cuchilla el Jazmín,18,7.1439522542,Bajo
204620031,Linda Vista,10,10.9836842378,Alto
204630001,Santiago Huauclilla,174,10.4024382803,Alto
204630002,San Bartolomé Zotula,65,9.8783643369,Alto
204630003,San Juan Tlalixtlahuaca,42,10.3185814835,Alto
204630004,Santiago Ixtlahuaca,81,7.8277449822,Medio
204630007,Río Grande,8,5.938955979,Bajo
204630010,Progreso,70,10.741400139,Alto
204630013,La Rosa,8,9.7601842451,Alto
204630018,Nachada,7,10.4175928473,Alto
204630025,La Laguna,41,8.8262294479,Medio
204630026,La Loma,10,8.5277295385,Medio
204640001,Santiago Ihuitlán Plumas,211,11.3200802986,Alto
204640002,La Mexicana,15,7.5219074243,Medio
204640003,San Antonio Abad,112,8.7356785847,Medio
204650001,Santiago Ixcuintepec,1469,9.0361574458,Medio
204650004,La Nueva Reforma del Camarón,94,8.1797453002,Medio
204650006,Colonia Santa Cruz,38,7.2267142776,Medio
204650011,Panteón Viejo,19,8.6825307962,Medio
204660001,Santiago Ixtayutla,2268,7.6388722876,Medio
204660002,Buenavista,355,9.6864847248,Alto
204660004,El Carasol,881,6.6049449665,Bajo
204660006,El Frutillo,563,8.7558943705,Medio
204660007,El Huamuche,686,8.7554375102,Medio
204660008,La Humedad,1592,6.4686447899,Bajo
204660009,Llano Escondido,182,5.1397174318,Bajo
204660010,Llano Verde,663,4.8507046396,Bajo
204660011,El Mosco,683,6.2201727276,Bajo
204660012,La Muralla,621,10.9657181201,Alto
204660013,El Naranjo,74,10.0003492717,Alto
204660014,Pueblo Viejo,761,6.573617904,Bajo
204660015,San Lucas Atoyaquillo,178,7.8199200017,Medio
204660016,Villa Nueva,449,10.3278756443,Alto
204660017,Xiniyuba,1268,5.8898198265,Bajo
204660018,Yucuyá,453,5.8543801159,Bajo
204660019,Corral de Piedra,264,7.3706834597,Medio
204660020,Las Trojes,338,8.2232001323,Medio
204660022,Caña Muerta,134,4.3241747118,Bajo
204660026,El Ocote,214,6.7871636451,Bajo
204660027,El Tetlate,85,7.8513710729,Medio
204660028,Las Limas,49,7.2185779944,Medio
204660029,Macahuite,151,5.3801863564,Bajo
204660030,Nuyucu,130,6.287954592,Bajo
204660031,Olintepec,30,5.8434084218,Bajo
204660034,Tierra Blanca,120,8.2994279166,Medio
204660036,La Cuchara,329,6.038429797,Bajo
204660037,Macahuite Nuevo,68,7.0497628789,Bajo
204660038,Tierra Colorada,266,6.5886900097,Bajo
204670001,Santiago Jamiltepec,10387,10.6996748414,Alto
204670002,El Añil,66,11.1016167127,Alto
204670005,Cuyuche,375,8.9480779373,Medio
204670006,Charco Nduayoo,735,9.8027377701,Alto
204670008,Finca la Natividad,142,10.6288849136,Alto
204670009,El Guayabo,247,9.5294989612,Medio
204670010,La Huichicata,83,9.9666434443,Alto
204670011,La Humedad,96,10.0243861161,Alto
204670013,Paso de la Reina,519,10.3833999808,Alto
204670014,Piedra Ancha,440,10.6344703419,Alto
204670015,Piedra Parada,12,6.707368234,Bajo
204670016,El Platanillo,101,8.6317968678,Medio
204670017,Río Viejo,449,9.6896869326,Alto
204670018,San José de las Flores,1025,10.2282072498,Alto
204670019,San José Río Verde (La Boquilla),692,10.4556518653,Alto
204670020,Santa Cruz Flores Magón,291,11.340036918,Alto
204670021,Santa Elena Comaltepec,850,9.4622411559,Medio
204670022,El Santo,269,9.7301953474,Alto
204670023,La Tuza,298,9.4808805175,Medio
204670024,Unión Linda Vista,299,10.8957317211,Alto
204670025,El Zarzal,97,8.0579403054,Medio
204670026,La Esperanza,98,11.0484744975,Alto
204670028,Emiliano Zapata (Chiapas),240,9.7911409409,Alto
204670029,Atotonilquillo,130,9.8662202767,Alto
204670038,Espiga Verde,5,3.8723522991,Bajo
204670041,Piedra Blanca,72,8.3191749888,Medio
204670042,Plan de los Amates,44,10.3894372689,Alto
204670044,San Miguel de los Pinos,92,10.8426198596,Alto
204670050,Patria Nueva,800,9.5815782074,Medio
204670061,Los Cerreros,80,6.9518851928,Bajo
204670070,Cerro de la Cruz (Goyito),29,10.028561197,Alto
204680001,Santiago Jocotepec,582,5.1882328243,Bajo
204680002,La Alicia,622,10.7159378109,Alto
204680003,Arroyo Bobo,551,7.6955100304,Medio
204680004,Arroyo Tinta,151,9.9975330225,Alto
204680006,La Esperanza,59,10.632142464,Alto
204680007,La Isla,144,9.5167287021,Medio
204680008,San Miguel Lachixola,1188,6.380830184,Bajo
204680009,Linda Vista,168,7.678648989,Medio
204680010,Piedra de Parroquín,40,10.3403260367,Alto
204680011,Plan de San Luis,367,10.2684591905,Alto
204680012,Plan Martín Chino,442,9.3206622004,Medio
204680013,Plan Mata de Caña,261,9.5301183248,Medio
204680014,Playa Limón,392,10.5656209961,Alto
204680015,Río Chiquito,2145,8.0550300452,Medio
204680016,San Antonio las Palmas,1747,9.5839345009,Medio
204680017,Paso de San Jacobo,806,8.8631362044,Medio
204680018,San Pedro Tepinapa,508,8.0517921116,Medio
204680019,Monte Negro,2052,8.5469686302,Medio
204680020,San Vicente Arroyo Jabalí,417,9.559087349,Medio
204680021,Soledad Vista Hermosa,134,9.8531753401,Alto
204680023,Luis Echeverría,343,7.6343284703,Medio
204680024,El Porvenir,124,6.7299920213,Bajo
204680026,Rancho Palmar,129,8.9460536219,Medio
204680027,Cerro Caliente,168,8.6053077441,Medio
204680029,San Pedro Tepinapa Comunal,235,7.7923524383,Medio
204680030,San Alfredo,128,11.442984256,Alto
204680031,Estela,6,10.1172009275,Alto
204680032,San José Río Manso (Nuevo Río Manso),88,9.9560927885,Alto
204680033,El Ojo de Agua,75,8.3776441013,Medio
204680034,Isleta o Bayley,14,9.4386105363,Medio
204680039,Escárcega,28,9.4610226266,Medio
204680044,San Miguel Ecatepec,64,4.6639987298,Bajo
204690001,Santiago Juxtlahuaca,10611,11.2433026211,Alto
204690002,Agua Fría,205,10.1352459264,Alto
204690006,Cerro Cabeza,473,6.3462609616,Bajo
204690007,Cerro del Pájaro,524,6.6028947177,Bajo
204690009,Concepción Carrizal,562,8.7652132542,Medio
204690010,Cruz Chiquita,212,6.8172251221,Bajo
204690012,La Cumbre Yerba Santa,109,6.1413779594,Bajo
204690013,Coyuchi,508,7.4792863397,Medio
204690014,La Ladera,153,8.0764130852,Medio
204690017,Nicán,137,10.7028770136,Alto
204690018,La Brama Paraje Pérez,62,6.7062820913,Bajo
204690019,Piedra Azul,68,4.5021299794,Bajo
204690021,El Rastrojo,850,6.8994900315,Bajo
204690022,Río Lagarto,56,7.0303924175,Bajo
204690023,Río Metates,725,6.3053429781,Bajo
204690025,La Sabana,727,8.0301770458,Medio
204690027,San Antonio del Progreso,84,9.0814160498,Medio
204690029,San Juan Copala,476,9.0974984199,Medio
204690030,San Juan Piñas,717,8.6702586621,Medio
204690031,San Lorenzo Manzanal,16,6.4430573144,Bajo
204690032,San Miguel Cuevas,595,8.7733562252,Medio
204690033,San Pedro Chayuco,515,9.5092663022,Medio
204690034,Santa Catarina Noltepec,617,8.6814814468,Medio
204690035,Santa María Asunción,628,10.5783315656,Alto
204690036,Santa María Yucunicoco,1738,8.6996829698,Medio
204690037,Santa Rosa Caxtlahuaca,1054,10.0988527843,Alto
204690038,Santiago Naranjas,811,10.4581889301,Alto
204690039,Tacuyá,249,8.6378931953,Medio
204690040,Tierra Blanca,894,7.6236117471,Medio
204690041,Tilapa,648,7.570869733,Medio
204690042,Tinuma de Zaragoza,169,8.0044630757,Medio
204690043,Yosoyuxi Copala,829,7.9235767792,Medio
204690044,Guadalupe Yuchío,81,8.7913150132,Medio
204690045,Yutusaní,78,3.3851478658,Bajo
204690046,Santos Reyes Zochiquilazola,778,7.0288616046,Bajo
204690048,Unión de Cárdenas,515,10.2608040603,Alto
204690049,Barranca de Ratón,25,6.6346168204,Bajo
204690050,La Reforma Juquila,269,10.3937971362,Alto
204690052,Infiernillo,26,4.1947474924,Bajo
204690053,Lázaro Cárdenas Yucunicoco,529,8.093618178,Medio
204690059,Cerro Viejo (Pino Suárez),36,6.1421991108,Bajo
204690060,Cieneguilla,137,8.5636147255,Medio
204690061,Cuauhtémoc Yucunicoco,225,7.8534175562,Medio
204690063,Lázaro Cárdenas Copala,530,6.8542744739,Bajo
204690066,La Luz Rahelle,661,7.7972867956,Medio
204690067,Llano de Juárez Copala,101,5.7243947646,Bajo
204690069,Ojo de Agua Copala,211,6.5909633304,Bajo
204690070,Paso de Águila Copala,556,8.5697172974,Medio
204690073,Santa Cruz Tilapa,223,6.5714722547,Bajo
204690074,San Florencio,101,9.5745178006,Medio
204690075,San Miguel de Cárdenas,113,9.5379777854,Medio
204690076,Río Humo,289,8.7003769759,Medio
204690079,Unión de los Ángeles,215,2.4999782046,Bajo
204690080,Zaragoza Yucunicoco,221,7.1270215781,Bajo
204690081,Agua Fría Copala,196,7.5019366485,Medio
204690082,Benito Juárez Yucunicoco,325,6.9577232354,Bajo
204690084,Pueblo Nuevo del Niño Jesús,63,8.212568996,Medio
204690086,Ytutiso (Cerro Tejocote),13,5.7833386175,Bajo
204690087,Los Planes,14,7.9697195306,Medio
204690088,Cerro Plato,26,5.0516135305,Bajo
204690089,El Ciruelo,27,5.1800247358,Bajo
204690093,El Diamante Juxtlahuaca,119,7.4701369856,Medio
204690094,Yutazani,78,2.8090358398,Bajo
204690095,Barrio Vista Hermosa,183,11.1206979944,Alto
204690098,Joya Sabana,37,5.5273250798,Bajo
204690102,San Marcos Zochiquilazala,84,7.5627538819,Medio
204690104,Rancho Filadelfo Beristáin Rivera,14,5.8064709289,Bajo
204690105,Santo Domingo,149,10.0153577248,Alto
204690106,Laguna Guadalupe Yucunicoco,322,8.2450593679,Medio
204690107,Monte Colorado,8,5.4747378894,Bajo
204690108,Noventa y Cinco [Unidad Habitacional],115,13.1471441811,Alto
204690109,Cruz Lengua,40,3.2454648767,Bajo
204690110,Las Arrieras,18,8.6143577133,Medio
204690111,Banco del Coyote,16,8.8007340608,Medio
204690113,Río Santiago (La Capilla),33,7.1005584953,Bajo
204690114,El Zacate,5,6.7154936151,Bajo
204690115,Torre de Babel (Flechador del Sol),105,8.0392911418,Medio
204690116,Santo Domingo del Progreso,288,7.3624316763,Medio
204690117,Buena Vista Yucunicoco,99,8.5131031846,Medio
204690118,Colonia Santa Cecilia Itayuyu,132,8.8941616276,Medio
204690119,San Marcos Buena Vista,8,6.6393699888,Bajo
204690120,Santa Cruz Yucunicoco,101,9.7963461402,Alto
204690121,San Florencio Mártir,51,10.2282004421,Alto
204690122,Desviación la Raya,17,8.6310909605,Medio
204690123,Yuchío el Alto,99,7.2098619532,Medio
204700001,Santiago Lachiguiri,1747,9.3687183149,Medio
204700002,Guigovelaga,726,10.3344676552,Alto
204700003,San Miguel,484,9.3863739968,Medio
204700006,Loma Esperanza,97,8.7319706875,Medio
204700007,Arroyo Esperanza,18,9.0520912094,Medio
204700008,Tierra Baja,67,7.6442639037,Medio
204700009,Arroyo Obscuro,61,7.7279621771,Medio
204700011,Arroyo Maguey,96,8.2772278165,Medio
204700019,Santo Domingo la Reforma,46,9.0008070966,Medio
204700020,Llano de Lumbre,12,7.8246703474,Medio
204700023,Arroyo Limón II,4,7.3889908448,Medio
204700027,El Pajarito,66,7.343505781,Medio
204700028,Agua Zarca,62,8.722174082,Medio
204700029,El Porvenir,24,7.2520775478,Medio
204700032,Lachidola,7,7.4717604616,Medio
204700033,Santo Domingo Lachiguiri II,18,7.7952497047,Medio
204700034,Buena Vista,42,8.1588057153,Medio
204700035,Maíz Quemado,13,7.8540616724,Medio
204700042,Lagunas (Laguneras),57,8.903619072,Medio
204700043,Tepejilote,11,6.6913418783,Bajo
204700044,Peña Blanca,70,7.0279926768,Bajo
204700045,Medio Cerro,18,6.0183558345,Bajo
204700046,Villa la Esperanza,288,8.6599655026,Medio
204700048,Llano Coyul,146,8.1670232107,Medio
204700051,Ocotal Buena Vista,42,7.706304417,Medio
204700054,Guacamaya,10,8.1386517542,Medio
204700076,Buena Vista,18,7.877659869,Medio
204700079,Nueva Reforma (Cerro Candelero),37,8.5563359848,Medio
204700082,El Pericón,26,7.5539222432,Medio
204700090,La Segunda Loma Esperanza,38,7.1037101538,Bajo
204710001,Santiago Lalopa,422,10.0001689377,Alto
204720001,Santiago Laollaga,2821,11.3514058215,Alto
204720004,Guichixú,328,9.4710585712,Medio
204720008,Colonia del Carmen (Palo Grande),86,10.1943148153,Alto
204720014,Barrio Calvario,61,9.9292286593,Alto
204720015,Colonia Benito Juárez,54,10.0252422035,Alto
204730001,Santiago Laxopa,617,9.9842737109,Alto
204730002,San Sebastián Guiloxí,212,9.9113615926,Alto
204730003,Santa Catarina Yahuío,462,9.9612122304,Alto
204740001,Santiago Llano Grande,1940,10.7215272609,Alto
204740002,Rancho Nuevo,609,10.6304268689,Alto
204740003,San Francisco el Maguey,889,10.2957412677,Alto
204750001,Santiago Matatlán,3687,10.5596071164,Alto
204750002,Rancho Colorado,132,7.9857966915,Medio
204750003,Rancho Blanco,319,8.4861576799,Medio
204750004,Rancho San Felipe,797,8.5579489811,Medio
204750005,San Pablo Guilá,4435,9.7585422078,Alto
204750006,El Portillo,86,7.2324330239,Medio
204750007,Río Grande,193,7.2102159305,Medio
204750008,El Calvario,60,7.1878079758,Bajo
204750009,Las Flores,170,7.3948269817,Medio
204750010,Tierra Blanca,126,8.6706612075,Medio
204750011,El Carrizal,65,7.1463120506,Bajo
204750012,Latz Shob,28,10.2236097686,Alto
204750024,Río Blanco (Rancho de Panal),42,8.1934303242,Medio
204750029,Maguey Santo,13,10.1895051072,Alto
204750030,Rancho Hernández,5,8.2640775598,Medio
204750032,Regadillo,10,5.5595343082,Bajo
204760001,Santiago Miltepec,368,10.9630918735,Alto
204760002,La Providencia,48,9.8813522402,Alto
204760005,Al Final de la Calle Allende,5,11.8963922465,Alto
204770001,Santiago Minas,315,11.1536703077,Alto
204770002,Cacalote,142,10.2704051459,Alto
204770003,Coquito,242,10.559366027,Alto
204770004,Corral de Piedra,155,9.0201132635,Medio
204770005,Tierra Blanca,91,11.1732561025,Alto
204770006,Tobalá,89,8.4680568628,Medio
204770007,Guilayusi,55,10.881152147,Alto
204770008,Piedra Lisa,85,6.5844309659,Bajo
204770015,Barrio Nuevo,8,10.8225137519,Alto
204770016,La Nanchera,59,9.9557185685,Alto
204770017,El Palo Verde,64,10.0971301303,Alto
204780001,Santiago Nacaltepec,446,10.4296841618,Alto
204780002,San José Aragón,158,10.7455805922,Alto
204780003,El Moral,200,10.188978451,Alto
204780004,San Francisco Cotahuixtla,316,9.0554261164,Medio
204780005,San Juan Tonaltepec,180,8.9514399708,Medio
204780006,La Unión,172,11.1401047368,Alto
204780010,El Chamizal,81,9.2517879378,Medio
204780018,La Desviación de Nacaltepec,7,10.7096590106,Alto
204780021,El Paraíso,9,9.4694846697,Medio
204780023,La Uva,7,5.1504799079,Bajo
204790001,Santiago Nejapilla,156,9.008319334,Medio
204790004,Ticuiti,6,9.2021758776,Medio
204790005,Tikende,7,10.5370829694,Alto
204800001,Santiago Nundiche,135,8.9641954493,Medio
204800002,Dolores Hidalgo,132,7.3365744214,Medio
204800003,Las Huertas,42,8.9018392843,Medio
204800004,Ignacio Allende las Huertas,201,8.8677209022,Medio
204800005,Morelos,101,8.0099394114,Medio
204800006,Ignacio Zaragoza,70,7.2633093593,Medio
204800007,Cañada Tierra Blanca,153,7.6174381722,Medio
204800008,Hidalgo,175,7.5446744077,Medio
204800009,Nduañu,49,7.9150648192,Medio
204800010,Yosocohoyo,116,8.4549598451,Medio
204800011,La Capilla,20,9.0942434457,Medio
204800012,Chicabaxe,26,4.9370867622,Bajo
204800013,Jaa Tindu Ñusiqui,8,6.916481835,Bajo
204800014,Jaa Yucatayua,65,8.1885793195,Medio
204800016,Loma Itunuma,52,6.4321687701,Bajo
204810001,Santiago Nuyoó,358,9.5686646278,Medio
204810002,Loma Bonita de Juárez,256,9.2594652341,Medio
204810003,Plan de Zaragoza,162,8.3617317192,Medio
204810005,Tierra Azul,122,8.8181174129,Medio
204810006,Unión y Progreso,237,8.5395148243,Medio
204810007,Yucubey de Cuitláhuac,120,8.7221711774,Medio
204810008,Yucunino de Guerrero,271,8.2991166865,Medio
204810009,Kava Ya A (Unión y Progreso),48,7.3735584444,Medio
204810011,Je'e Tuu Yuvaa (Plan de Zaragoza),91,9.2965878466,Medio
204810012,Majara (Unión y Progreso),41,8.6039373138,Medio
204810015,Yini-Izo (Yucunino de Guerrero),46,7.7770709156,Medio
204810016,Tee Xi Yaa (Tierra Azul),38,9.5392335807,Medio
204810017,Toshieca,15,8.003805392,Medio
204810018,Yuka Vaa (Yucunino de Guerrero),23,8.6502785646,Medio
204810019,Siktkava (Arriba de la Peña),67,9.0172809044,Medio
204820001,Santiago Pinotepa Nacional,33726,11.2369894556,Alto
204820002,El Alacrán,222,9.2967229196,Medio
204820003,El Añil,117,8.069804435,Medio
204820005,El Carrizo,1735,9.1932012361,Medio
204820006,Cerro de la Esperanza,1019,10.158470546,Alto
204820007,El Ciruelo,2136,10.0028815943,Alto
204820008,Yutacuiti,15,4.5804535285,Bajo
204820009,Collantes,2348,10.0941208832,Alto
204820010,Corralero,2015,9.3659776729,Medio
204820011,Cruz del Itacuán,715,9.7583620167,Alto
204820012,Guadalupe Victoria,291,9.15883259,Medio
204820013,Los Horcones,68,6.5305995105,Bajo
204820014,Hornos los Pajaritos,46,8.3639055982,Medio
204820015,El Jícaro,22,5.7661853801,Bajo
204820016,Lagunillas,495,9.265697381,Medio
204820017,Lo de Candela,543,10.0073367945,Alto
204820018,Lo de Mejía,351,8.5841773714,Medio
204820019,Lo de Riaño,65,8.3471813532,Medio
204820020,Loma Larga,86,7.8693157535,Medio
204820021,Mancuernas,2045,10.5900221631,Alto
204820022,Minitán,205,9.5769771681,Medio
204820023,La Noria y Minindaca,288,10.1038865348,Alto
204820024,La Palma del Coyul,158,10.3057406908,Alto
204820025,Pie del Cerro,127,8.6347216544,Medio
204820026,Piedra Blanca,813,9.8862504815,Alto
204820027,Playa Banco de Oro,201,9.2277860727,Medio
204820028,Los Pocitos,479,9.6459701101,Alto
204820029,Rancho de la Virgen,78,10.1892313179,Alto
204820031,La Raya,127,7.8721173374,Medio
204820032,Santa María Jicaltepec,2078,8.927752522,Medio
204820033,El Tamal,233,8.6663452836,Medio
204820035,Paso de la Garrocha,210,9.9950500949,Alto
204820036,El Tamarindo,207,7.5988733192,Medio
204820041,Arroyo Seco,62,7.8261867361,Medio
204820042,La Cañada,14,8.4986193248,Medio
204820043,El Palomar,69,10.2737665567,Alto
204820047,Los Hornos Grandes,48,6.8187912565,Bajo
204820048,Mariano Matamoros,96,7.6238255779,Medio
204820058,Motillas,253,7.7502219153,Medio
204820060,El Ranchito,161,7.9773246581,Medio
204820068,El Retén,32,11.7755259875,Alto
204820071,El Vizcaíno,35,6.5202819401,Bajo
204820075,Bocancha [Rancho],11,12.2411061011,Alto
204820101,El Conejo,52,4.2068959504,Bajo
204820107,Yuyaquita,138,7.9672480973,Medio
204820116,Acuautepec o Agua de la Caña,347,10.571846679,Alto
204820123,El Tanaroa,7,9.2214593745,Medio
204820127,La Envidia,13,5.8447453559,Bajo
204820145,Universidad [Colonia],24,4.953176529,Bajo
204820150,Yutacuiñe,36,10.8006326435,Alto
204820156,La Barra de Corralero,6,6.8229681564,Bajo
204820166,Fernando Castrejón,64,3.7271853545,Bajo
204820186,San Isidro [Fraccionamiento],621,12.6149225709,Alto
204820187,VIVAH 2000 [Fraccionamiento],111,10.9182625551,Alto
204820194,3 de Mayo [Colonia],81,9.2951414891,Medio
204820195,Azteca [Colonia],9,10.4124219942,Alto
204820196,El Paraíso,29,11.5072058006,Alto
204820198,La Bugambilia,15,4.8817744793,Bajo
204820202,María Luisa Aguirre Palancares,30,7.2974305962,Medio
204820212,Colonia del Sol,12,5.9448879757,Bajo
